pi_young,pi_old_AL,pi_old_CR,rescue_pct,V_tissue_CR_effect,V_residual_CR_effect
0.892899198377386,0.8389727051506088,0.8858729562262433,86.97070450771717,-5.0331825905299476e-05,-5.799280510156472e-05
0.8906112340520072,0.8374139138938101,0.8854342750282794,90.26838380517552,-0.00013408250016459073,-6.557744361339081e-05
0.8930879019567607,0.8421258392852927,0.8854736184270637,85.05891808425575,-7.196562509418172e-05,-7.352147290701891e-05
0.8928685212825671,0.8402418176575925,0.8844673192492916,84.03623739547946,-0.00010823556387261975,-6.954010348429022e-05
0.8929836538958719,0.8414025742071548,0.8842047998624984,82.98047639492565,-7.015926047725953e-05,-5.739859684150406e-05
0.8923916545214021,0.8378415088096169,0.8851835102222738,86.78620523359842,-9.37604784950689e-05,-6.308694768874867e-05
0.8938916868125766,0.8427266008344789,0.8864713691599526,85.49730248513528,-2.7889268676882517e-05,-5.102189173009105e-05
0.8929155609335755,0.8394248319053722,0.8850657038258555,85.32482684320655,-3.9722787252714255e-05,-5.630509870970375e-05
0.8919844410961961,0.8404260606984276,0.8859009362526179,88.20074487087355,-5.826612599528643e-05,-5.806045438285485e-05
0.8916761312872243,0.8386616285178674,0.8836339162134992,84.83016032666883,-6.610163556659008e-05,-6.367999355415653e-05
0.8939737100444942,0.8429866705195722,0.8858598471403628,84.08642082432453,-6.287945691354048e-05,-5.639067752474377e-05
0.892251888805367,0.8393987847510257,0.885226899656982,86.70846438619346,-2.730211075352494e-05,-6.796914002191553e-05
0.8929661019417299,0.8441161559882309,0.8878455853014438,89.51786631420143,-6.456990985117031e-05,-6.353160329759973e-05
0.8936538816394158,0.8433081752537467,0.8873736683101328,87.52582140535675,-4.4849699383259006e-05,-6.406175097645192e-05
0.8937500121813982,0.8427266008344789,0.8868639752660489,86.50416204332238,-4.257638870308069e-05,-6.083093178119368e-05
0.895405976964065,0.8434959047113778,0.8881418562773242,86.00633678300318,-4.6983383587090484e-05,-6.331538151849869e-05
0.8934228115497744,0.8425667894284922,0.8878312155834451,89.0050465351097,-1.3843940078822874e-05,-5.444697940446333e-05
0.8933570246121745,0.8408003320434243,0.8863930734450249,86.74963962384068,-7.268066976100088e-05,-6.928621416698777e-05
0.8923601857551866,0.8441781225376772,0.8874588498775348,89.82746783688853,-6.350156118921759e-05,-5.787958891999176e-05
0.8924707537289496,0.8437209413966391,0.8871537698545778,89.09332442527632,-7.090522718019763e-05,-5.859382369834091e-05
0.8917959468009259,0.8379834297329274,0.8849121668801058,87.20784624863087,-6.15516939706383e-05,-5.604776224255869e-05
0.8915835943146344,0.8386207574194375,0.8861961374784286,89.82785448810738,-3.726776170701355e-05,-5.8366626272934354e-05
0.8923783205960146,0.8378648158278759,0.885226899656982,86.88137743216173,-9.72294285144237e-05,-6.460004911410235e-05
0.8926384795915538,0.8383866530205544,0.8836213065745337,83.37904253745391,-7.729715167363875e-05,-6.352957335253276e-05
0.8949030908939907,0.8430554472858964,0.8871949544709755,85.13310174464362,-5.5052693990427504e-05,-6.648806149714875e-05
0.8945523140061944,0.843306293706722,0.8873500177162321,85.9456475880988,6.1477255595939265e-06,-6.248000007539548e-05
0.8931086150619415,0.8366143283018922,0.8878776967828488,90.74080127551618,-6.952049213856861e-05,-7.07279894499949e-05
0.8952846324428239,0.8429565472690508,0.8872750357171583,84.6935031177483,-4.4778820189118104e-05,-5.7017192635720716e-05
0.8943169739954075,0.8423348001385226,0.8874588498775348,86.80677699867984,-5.4944701541251e-05,-6.087655909759704e-05
0.8936531126059583,0.8408892072002214,0.8865701426585852,86.57610748691302,-9.211497262671432e-05,-6.659024114505499e-05
0.8916862757337043,0.8390061713961715,0.8854342750282794,88.13214061732499,-7.295445697596691e-05,-6.242511338484062e-05
0.893686793115337,0.8417553945019945,0.8881396375301789,89.31830119489028,-6.505537046890041e-05,-6.055571602483909e-05
0.8932582532916125,0.8396133424195835,0.8864511628642672,87.3108365421955,-3.449129870368851e-05,-6.379275807741027e-05
0.8946140506333427,0.8425490990413846,0.8860211041163621,83.49571784042958,-4.929496978393704e-05,-5.8595095869963895e-05
0.8943867976447514,0.8422847716996278,0.8880238269797459,87.78747937420465,-4.560913186524339e-05,-5.824672381496028e-05
0.8922815330977681,0.8400401247464097,0.8861818021164718,88.32395378724944,-6.400881906552889e-05,-6.997563860832421e-05
0.8927840782179592,0.8418304075844593,0.8875381228229428,89.70446028756271,-3.834660505153695e-06,-6.204203249566125e-05
0.8924007219418161,0.8396499261230977,0.8854342750282794,86.79366480559399,-6.849298524440415e-05,-6.419991177351118e-05
0.8939067103428212,0.841603807088192,0.8857213537810343,84.35009138606007,-8.0678645428436e-05,-6.346290662587569e-05
0.8955360670297606,0.8423098230049961,0.8887155929344731,87.18588128797109,6.524358474436056e-06,-5.597393255219656e-05
0.8902059006869202,0.8393503514263166,0.8858708830198521,91.47582175377988,-5.858751349827225e-05,-6.337365086240337e-05
